OBJECTID,pointid,percentage,Lon,Lat,RastX,RastY
390,42580,7.723333359,-56.10423132,53.05277822,820886.3273,1074598.376
391,42581,30.75333405,-55.85729496,52.94789199,839106.6068,1066053.906
392,42640,1.806666732,-123.1193012,56.57494799,-3023213.027,2605943.976
393,42652,4.673333645,-121.2900038,57.03245733,-2907372.202,2567198.805
394,42859,9.136666298,-69.48625088,57.2145733,-59295.49125,1463964.36
395,42860,4.666666508,-69.33034696,57.17855825,-49968.98443,1459854.769
396,42862,0.286666662,-69.01951694,57.10591454,-31322.58115,1451629.414
397,42864,8.529999733,-68.70999619,57.03245733,-12685.01157,1443395.886
398,42865,0.286666662,-68.55572877,56.99542543,-3369.546697,1439276.077
399,42866,12.7966671,-68.40179101,56.95819227,5943.701123,1435154.251
400,42867,0.003333333,-68.24818366,56.92075856,15254.72911,1431030.414
401,42869,9.136666298,-67.94196302,56.84529235,33870.11475,1422776.744
402,42872,1.00999999,-67.48512756,56.73060669,61776.47793,1410381.373
403,42874,4.106666565,-67.18224184,56.65316703,80369.547,1402107.978
404,42876,0.723333359,-66.8806988,56.57494799,98953.655,1393826.811
405,42877,0.723333359,-66.73043222,56.53554801,108242.3428,1389683.333
406,42879,0.313333333,-66.43091167,56.4561707,126812.9746,1381390.631
407,42881,2.396666765,-66.13274466,56.37602841,145374.6005,1373090.321
408,42882,4.829999924,-65.98416995,56.3356722,154652.0309,1368937.334
409,42884,0.800000012,-65.68804043,56.25439325,173200.1167,1360625.737
410,42885,0.313333333,-65.54048647,56.21347196,182470.7681,1356467.143
411,42899,1.00999999,-63.51070055,55.62127845,312021.4467,1298056.052
412,42904,4.320000172,-62.8021349,55.40128186,358181.2012,1277111.211
413,42905,0.900000036,-62.66145873,55.35676031,367406.2835,1272917.114
414,42911,5.223333359,-61.82466866,55.08603632,422708.6106,1247717.308
415,42913,13.68000031,-61.54850817,54.99444301,441124.3491,1239304.142
416,42915,10.0466671,-61.27373261,54.90218336,459530.892,1230884.464
417,42919,4.086666584,-60.72833523,54.71568819,496316.3701,1214025.825
418,42920,10.86666679,-60.59285089,54.66865696,505506.9847,1209807.193
419,42921,8.100000381,-60.45771238,54.62146421,514695.2963,1205586.987
420,42922,17.22333336,-60.32291959,54.57411064,523881.3045,1201365.216
421,42923,1.320000052,-60.18847241,54.52659698,533065.009,1197141.886
422,42925,20.65999985,-59.92061432,54.43109226,551425.5051,1188690.582
423,42930,0.386666656,-59.25700661,54.189579,597286.408,1167535.585
424,42932,13.5,-58.9939746,54.09188812,615614.6303,1159063.049
425,42934,5.076666832,-58.73231774,53.99358546,633933.6291,1150584.583
426,42935,13.82666683,-58.60200438,53.94420649,643089.6698,1146343.143
427,42936,6.090000153,-58.47203406,53.8946767,652243.4045,1142100.244
428,42938,14.13999939,-58.21312142,53.7951675,670543.9569,1133610.092
429,42941,22.24666595,-57.82731813,53.64479021,697977.4945,1120864.094
430,42942,19.69333267,-57.69939997,53.59437033,707117.3969,1116612.585
431,42943,27.24333382,-57.57182274,53.54380457,716254.9945,1112359.667
432,42944,19.96666718,-57.44458611,53.49309362,725390.2878,1108105.346
433,42945,27.32333374,-57.1911332,53.39123895,743653.9625,1099592.527
434,42946,46.60666656,-57.06491622,53.34009663,752782.3447,1095334.043
435,42947,28.30000114,-56.93903837,53.28881191,761908.4238,1091074.185
436,42948,42.19000244,-56.81349929,53.23738548,771032.2005,1086812.961
437,42949,21.35000038,-56.68829859,53.18581805,780153.6751,1082550.378
438,42950,5.946666718,-56.56343585,53.1341103,789272.8481,1078286.442
439,42951,13.77333355,-56.43891068,53.08226292,798389.7201,1074021.162
440,42952,32.68333435,-56.31472265,53.03027661,807504.2915,1069754.543
441,42953,7.743333817,-56.19087134,52.97815205,816616.5631,1065486.592
442,42954,15.17333317,-56.06735633,52.92588992,825726.5352,1061217.318
443,42955,24.84000015,-55.94417716,52.87349092,834834.2087,1056946.726
444,42956,30.75333405,-55.8213334,52.82095572,843939.5841,1052674.825
445,43240,12.7966671,-68.77756444,56.94824017,-16802.70232,1434080.326
446,43242,1.00999999,-68.46995968,56.87416609,1821.976472,1425843.117
447,43243,15.1833334,-68.31664919,56.8368284,11131.00002,1421721.497
448,43252,1.00999999,-66.95173616,56.49189675,94812.26018,1384537.963
449,43253,1.00999999,-66.80174429,56.452596,104099.0266,1380396.727
450,43255,1.00999999,-66.50276655,56.37341806,122665.8404,1372108.515
451,43256,3.813333273,-66.35378172,56.3335423,131945.8835,1367961.556
452,43257,0.286666662,-66.20513359,56.2934763,141223.6812,1363812.704
453,43258,8.529999733,-66.05682263,56.25322079,150499.2315,1359661.97
454,43259,2.083333254,-65.90884931,56.21277647,159772.5323,1355509.361
455,43260,12.7966671,-65.76121407,56.17214408,169043.5816,1351354.884
456,43261,1.00999999,-65.61391733,56.13132432,178312.3775,1347198.549
457,43262,8.816666603,-65.46695952,56.09031793,187578.9181,1343040.364
458,43267,0.313333333,-64.73726748,55.88251158,233877.7285,1322221.964
459,43268,0.286666662,-64.59235091,55.84040048,243130.7001,1318052.846
460,43272,1.820000052,-64.01610087,55.67014746,280119.898,1301358.52
461,43273,0.330000013,-63.87289372,55.62713566,289361.518,1297180.515
462,43275,3.049999952,-63.58750749,55.54057886,307837.9328,1288819.253
463,43280,3.99000001,-62.88004756,55.32111032,353989.0971,1267885.832
464,43281,0.900000036,-62.73958635,55.27669499,363212.4852,1263694.023
465,43283,0.900000036,-62.45969564,55.18734849,381652.408,1255305.344
466,43285,0.900000036,-62.18118111,55.09731903,400083.1863,1246909.97
467,43287,2.140000105,-61.90404324,55.00661238,418504.8129,1238507.963
468,43292,9.109999657,-61.21722263,54.7769209,464518.7982,1217474.334
469,43293,18.00666618,-61.08089113,54.73048696,473714.7185,1213262.766
470,43294,8.273333549,-60.94490375,54.68388949,482908.345,1209049.602
471,43295,0.50333333,-60.80926042,54.6371292,492099.6772,1204834.85
472,43296,22.84000015,-60.67396108,54.59020681,501288.7146,1200618.517
473,43297,16.14333344,-60.53900564,54.54312303,510475.4568,1196400.61
474,43299,0.50333333,-60.27012602,54.44847419,528842.0533,1187960.109
475,43300,1.850000024,-60.13620161,54.40091056,538021.907,1183737.529
476,43302,16.50666618,-59.86938294,54.30530845,556374.7233,1175287.748
477,43304,28.7033329,-59.60393676,54.20907795,574718.3498,1166831.858
478,43305,6.026666641,-59.47172793,54.16072884,583886.7163,1162601.64
479,43306,1.129999995,-59.33986168,54.11222477,593052.7846,1158369.917
480,43307,20.72000122,-59.07715614,54.01475458,611378.0264,1149901.985
481,43308,4.953333378,-58.81581842,53.91667305,629694.0745,1141428.123
482,43309,8.890000343,-58.68566189,53.8674048,638848.6509,1137188.986
483,43310,47.59666824,-58.55584659,53.81798584,648000.9287,1132948.389
484,43311,8.069999695,-58.42637226,53.76841686,657150.9082,1128706.338
485,43313,5.233333111,-58.16844538,53.6688317,675443.9722,1120217.906
486,43314,21.31333351,-58.03999226,53.61881691,684587.057,1115971.539
487,43315,6.363333225,-57.91187896,53.56865492,693727.8439,1111723.748
488,43316,16.08666611,-57.78410516,53.51834643,702866.3331,1107474.54
489,43317,21.00333405,-57.65667054,53.46789213,712002.5248,1103223.923
490,43318,11.27000046,-57.52957477,53.41729273,721136.4194,1098971.903
491,43319,13.31999969,-57.40281751,53.36654891,730268.017,1094718.487
492,43320,19.0233326,-57.27639843,53.31566139,739397.3181,1090463.684
493,43321,7.986666679,-57.15031715,53.26463084,748524.3229,1086207.499
494,43322,7.519999981,-57.02457331,53.21345796,757649.0319,1081949.941
495,43323,5.193333149,-56.89916654,53.16214345,766771.4455,1077691.016
496,43324,8.523333549,-56.77409646,53.11068799,775891.564,1073430.731
497,43325,14.93999958,-56.64936268,53.05909227,785009.3881,1069169.093
498,43326,27.81333351,-56.52496479,53.00735699,794124.9181,1064906.109
499,43327,15.17333317,-56.4009024,52.95548283,803238.1546,1060641.787
500,43328,15.57333374,-56.27717508,52.90347047,812349.0981,1056376.133
501,43329,7.316666603,-56.15378241,52.85132061,821457.7493,1052109.154
502,43330,11.52666664,-56.03072396,52.79903391,830564.1087,1047840.857
503,43602,8.699999809,-70.24229836,57.18643155,-104819.5518,1461713.395
504,43611,12.7966671,-68.84480602,56.86399701,-20918.18716,1424766.791
505,43613,0.286666662,-68.53780017,56.79011322,-2297.536679,1416533.99
506,43620,0.286666662,-67.47358433,56.52526127,62805.19908,1387656.481
507,43621,0.286666662,-67.32287105,56.48663993,72096.72459,1383523.27
508,43622,0.286666662,-67.17248905,56.44782436,81386.02635,1379388.12
509,43623,0.313333333,-67.02243891,56.40881529,90673.102,1375251.04
510,43626,4.106666565,-66.57428523,56.29063415,118520.9495,1362828.3
511,43631,9.136666298,-65.8340492,56.0898619,164889.2999,1342085.89
512,43638,5.806666851,-64.81185532,55.80094323,229710.6419,1312968.76
513,43645,1.00999999,-63.80626592,55.50310353,294421.3674,1283763.421
514,43648,0.900000036,-63.38040539,55.37278815,322120.5446,1271220.527
515,43651,9.136666298,-62.95761646,55.24089897,349799.2761,1258662.151
516,43660,3.99000001,-61.70771214,54.83598287,432712.5042,1220896.255
517,43662,18.06333351,-61.43371977,54.74415443,451112.5701,1212485.745
518,43663,0.079999998,-61.29723696,54.69799264,460309.1761,1208278.069
519,43665,8.413332939,-61.02529794,54.60517749,478695.5313,1199857.917
520,43666,7.723333359,-60.88984164,54.55852556,487885.2792,1195645.455
521,43667,13.98666668,-60.75472738,54.51171169,497072.7399,1191431.413
522,43668,12.69333363,-60.6199551,54.46473658,506257.913,1187215.799
523,43669,17.25666618,-60.48552469,54.41760095,515440.7979,1182998.619
524,43672,3.236666679,-60.08428367,54.27523805,542975.7197,1170337.765
525,43673,2.876666784,-59.95121964,54.22746745,552149.4481,1166114.401
526,43675,3.213333368,-59.68611516,54.13145607,570490.0346,1157663.099
527,43676,11.61000061,-59.55407439,54.0832167,579656.8924,1153435.175
528,43678,14.85333347,-59.29101488,53.98627416,597983.7357,1144974.82
529,43679,5.670000076,-59.15999573,53.9375724,607143.721,1140742.404
530,43680,3.213333368,-58.76897818,53.79055359,634609.9305,1128036.289
531,43681,39.80666733,-58.63931817,53.74124516,643760.7514,1123797.987
532,43682,1.860000014,-58.50999733,53.69178682,652909.2811,1119558.231
533,43683,8.069999695,-58.3810154,53.64217927,662055.5199,1115317.028
534,43684,8.406666756,-58.25237211,53.59242322,671199.4677,1111074.388
535,43686,10.75,-57.99610029,53.49246837,689480.4909,1102584.818
536,43687,18.61666679,-57.86847116,53.44227098,698617.5667,1098337.905
537,43688,15.25333309,-57.74117948,53.39192786,707752.3523,1094089.581
538,43689,12.17666721,-57.61422492,53.34143973,716884.8478,1089839.854
539,43690,19.32999992,-57.48760715,53.29080726,726015.0535,1085588.732
540,43691,26.36000061,-57.36132584,53.24003115,735142.9698,1081336.222
541,43692,5.533333302,-57.23538063,53.1891121,744268.597,1077082.33
542,43693,11.41666698,-57.10977117,53.13805078,753391.9354,1072827.063
543,43694,10.41666698,-56.9844971,53.08684791,762512.9854,1068570.43
544,43695,38.26666641,-56.85955804,53.03550415,771631.7475,1064312.436
545,43696,23.10666656,-56.73495361,52.9840202,780748.2221,1060053.089
546,43697,11.17666721,-56.61068342,52.93239674,789862.4096,1055792.395
547,43698,8.430000305,-56.48674707,52.88063446,798974.3106,1051530.363
548,43699,9.333333969,-56.36314416,52.82873405,808083.9256,1047266.998
549,43700,30.51666641,-56.23987427,52.77669617,817191.2551,1043002.308
550,43701,14.37333393,-56.11693697,52.72452153,826296.2998,1038736.299
551,43702,22.02000046,-55.99433185,52.67221078,835399.0601,1034468.979
552,43703,5,-55.87205846,52.61976462,844499.5369,1030200.354
553,43968,8.413332939,-71.4088248,57.33988901,-174277.7069,1480986.389
554,43973,1.00999999,-70.61983361,57.17053371,-127578.8221,1460565.454
555,43974,9.136666298,-70.4629692,57.13603458,-118245.496,1456474.908
556,43983,4.266666889,-69.06541113,56.81627442,-34343.07374,1419566.457
557,43986,4.666666508,-68.6053147,56.70603409,-6414.846619,1407226.868
558,43990,0.286666662,-67.99638874,56.55625706,30792.04786,1390746.098
559,43992,0.286666662,-67.69388245,56.48018543,49382.27185,1382493.866
560,43993,2.083333254,-67.5431208,56.4418563,58674.06906,1378364.818
561,43994,1.236666679,-67.39268764,56.40333256,67963.65313,1374233.825
562,43995,3.446666718,-67.24258359,56.36461492,77251.02165,1370100.896
563,43997,0.286666662,-66.94336512,56.28660075,95819.10262,1361829.262
564,43998,1.00999999,-66.79425182,56.24730563,105099.8105,1357690.574
565,43999,0.723333359,-66.64546988,56.20781944,114378.2936,1353549.982
566,44000,1.00999999,-66.4970198,56.16814288,123654.5498,1349407.494
567,44001,4.829999924,-66.34890209,56.12827666,132928.577,1345263.12
568,44002,0.286666662,-66.20111724,56.0882215,142200.373,1341116.866
569,44003,0.313333333,-66.05366572,56.04797811,151469.9358,1336968.741
570,44004,1.00999999,-65.90654798,56.00754718,160737.2635,1332818.753
571,44005,12.7966671,-65.75976445,55.96692945,170002.354,1328666.911
572,44006,2.396666765,-65.61331556,55.92612562,179265.2055,1324513.221
573,44007,0.313333333,-65.4672017,55.8851364,188525.816,1320357.693
574,44008,16.39999962,-65.32142328,55.84396251,197784.1838,1316200.335
575,44009,1.00999999,-65.17598066,55.80260466,207040.307,1312041.154
576,44010,12.7966671,-65.0308742,55.76106357,216294.184,1307880.158
577,44011,0.330000013,-64.88610424,55.71933995,225545.813,1303717.356
578,44014,1.00999999,-64.45381653,55.59308106,253287.1959,1291218.19
579,44015,4.829999924,-64.31039566,55.55063447,262529.817,1287048.242
580,44020,1.216666698,-63.59836574,55.3357316,308709.0568,1266172.162
581,44021,3.99000001,-63.45697617,55.29222205,317938.1221,1261991.734
582,44023,2.150000095,-63.17521496,55.2046797,336389.4601,1253625.728
583,44027,0.900000036,-62.61576829,55.02752208,373264.9327,1236873.339
584,44031,5.809999943,-62.06176168,54.84763873,410104.0788,1220094.198
585,44032,0.900000036,-61.92411056,54.80224736,419308.1822,1215895.291
586,44034,3.99000001,-61.64982922,54.71096499,437709.5637,1207492.585
587,44035,6.769999981,-61.513199,54.66507541,446906.8401,1203288.801
588,44036,5.416666508,-61.37690908,54.61902119,456101.8395,1199083.407
589,44037,15.32666683,-61.24095943,54.57280304,465294.561,1194876.411
590,44038,12.34333324,-61.10535002,54.52642167,474485.0042,1190667.82
591,44039,24.79000092,-60.9700808,54.4798778,483673.1683,1186457.641
592,44040,3.319999933,-60.83515171,54.43317213,492859.0529,1182245.882
593,44042,0.079999998,-60.56631362,54.33927824,511223.9813,1173817.657
594,44043,0.50333333,-60.43240444,54.29209145,520403.0242,1169601.205
595,44045,21.91000175,-60.1656053,54.1972417,538754.2653,1161163.66
596,44046,5.946666718,-60.03271508,54.14958016,547926.4628,1156942.582
597,44047,3.343333244,-59.90016425,54.10176179,557096.3777,1152719.976
598,44049,7.5,-59.63608012,54.00565736,575429.3591,1144270.215
599,44050,5.166666985,-59.5045465,53.95737273,584592.4251,1140043.073
600,44051,1.423333287,-59.37335159,53.90893407,593753.2076,1135814.435
601,44052,19.53333282,-58.98179714,53.76270107,621221.8535,1123119.608
602,44053,13.91666698,-58.85195503,53.71365338,630373.5012,1118885.053
603,44054,0.546666682,-58.72245057,53.6644552,639522.8651,1114649.038
604,44055,0.546666682,-58.59328349,53.6151072,648669.9452,1110411.569
605,44060,8.406666756,-57.95249972,53.36614452,694371.0907,1089202.679
606,44061,27.19666672,-57.82535129,53.31591231,703504.4698,1084956.642
607,44062,17.98666763,-57.69853827,53.26553515,712635.566,1080709.202
608,44064,15.31999969,-57.44591714,53.16434878,730890.9107,1072210.141
609,44065,11.39000034,-57.32010836,53.11354095,740015.1598,1067958.534
610,44066,7.269999981,-57.19463365,53.06259092,749137.1273,1063705.553
611,44067,9.976666451,-57.06949265,53.01149941,758256.8134,1059451.204
612,44068,8.766666412,-56.94468499,52.96026708,767374.2185,1055195.494
613,44070,5.110000134,-56.69606821,52.85738272,785602.1877,1046680.021
614,44071,3.430000067,-56.57225831,52.80573206,794712.7526,1042420.271
615,44072,9.71333313,-56.44878022,52.75394331,803821.0385,1038159.189
616,44073,22.02000046,-56.32563352,52.70201717,812927.0458,1033896.78
617,44074,5.416666508,-56.20281781,52.6499543,822030.7751,1029633.053
618,44075,5,-56.08033267,52.59775539,831132.2271,1025368.013
619,44154,4.673333645,-119.7856938,56.98137879,-2843207.048,2502525.807
620,44159,3.039999962,-119.0029917,57.15342023,-2794979.671,2486131.172
621,44338,0.286666662,-71.62872744,57.28728822,-187699.5368,1475717.966
622,44339,0.286666662,-71.47033866,57.25413766,-178355.4859,1471642.328
623,44356,15.1833334,-68.8252513,56.65878177,-19835.17497,1402034.767
624,44357,0.800000012,-68.67250545,56.62192916,-10529.96159,1397921.748
625,44361,4.906666756,-68.06474519,56.47253398,26668.99704,1381449.762
626,44362,7.779999733,-67.91361444,56.43469247,35963.24962,1377326.83
627,44363,12.7966671,-67.76280875,56.39665528,45255.30217,1373201.939
628,44364,0.286666662,-67.61232877,56.35842309,54545.1522,1369075.098
629,44365,9.136666298,-67.46217513,56.31999661,63832.79724,1364946.316
630,44367,0.313333333,-67.16284928,56.24256358,82401.46274,1356682.958
631,44369,14.88000011,-66.86483584,56.1643618,100961.2799,1348411.929
632,44371,2.806666613,-66.5681392,56.08539692,119512.2306,1340133.295
