FID,ANNEE,SUPER_HA,Ia,NIVEAU,Longitude,Latitude,X,Y,RastX,RastY
29899,2012,0.272878133,1,Léger,-69.15993486,49.09892429,1834836.206,388913.3959,-47951.27806,566583.3416
29900,2012,28.6937838,1,Léger,-72.24790016,49.09554389,1625816.349,304543.7915,-272223.7178,573118.5446
29901,2012,0.168388739,1,Léger,-72.01474852,49.09895945,1641611.769,310887.7085,-255283.905,572610.2799
29902,2012,2.438010941,1,Léger,-66.59479909,49.09877213,2005316.332,466342.1529,138419.1383,568188.1307
29903,2012,61.0652675,3,Grave,-68.44903717,49.09570625,1882536.599,409359.4805,3703.296295,566007.4533
29904,2012,6.823789783,1,Léger,-72.18287587,49.09840378,1630150.482,306505.8348,-267488.6945,573189.3808
29905,2012,4.255641546,1,Léger,-72.16956149,49.09861734,1631052.189,306869.3921,-266521.2998,573163.3024
29906,2012,12.59121991,1,Léger,-66.58460608,49.09802211,2006023.448,466588.3672,139161.7476,568124.9331
29907,2012,27.95816575,3,Grave,-72.63211374,49.08850317,1599782.499,294067.5792,-300145.9306,573877.1475
29908,2012,0.108268235,3,Grave,-71.67081298,49.09957391,1665051.66,319891.5808,-230317.9426,571537.6265
29909,2012,112.242043,1,Léger,-72.01365444,49.09122022,1641993.889,310111.1362,-255247.1818,571777.3959
29910,2012,64.39757217,1,Léger,-71.81008033,49.09262019,1655833.289,315534.0226,-240462.4142,571227.0237
29911,2012,46.88174234,1,Léger,-68.32051299,49.09555084,1891116.976,413156.2672,13042.75143,566005.2932
29912,2012,0.474930885,3,Grave,-71.66945499,49.09940819,1665150.803,319909.9323,-230220.1795,571514.9362
29913,2012,18.10657924,1,Léger,-71.84445623,49.09539198,1653226.41,314927.7276,-243009.2311,571674.4494
29914,2012,0.017433696,1,Léger,-72.84095901,49.10009094,1585018.064,290049.2272,-315220.015,576055.1653
29915,2012,877.3825008,1,Léger,-71.84307685,49.07385181,1654325.367,312725.452,-242954.8002,569263.6075
29916,2012,2.242674552,3,Grave,-71.73641083,49.09918619,1660596.188,318136.4444,-235081.488,571708.0771
29917,2012,0.033176492,1,Léger,-72.84080008,49.10022773,1585023.777,290067.4811,-315207.5708,576069.5742
29918,2012,0.40772987,3,Grave,-71.67236081,49.09998586,1664929.765,319893.8143,-230428.2785,571588.1493
29919,2012,0.071316722,1,Léger,-69.17528909,49.10016262,1833752.169,388597.0708,-49065.60018,566730.7712
29920,2012,797.4145371,3,Grave,-72.72921457,49.08221883,1593364.191,290973.9851,-307232.0862,573594.8774
29921,2012,286.0066876,2,Modéré,-71.86960626,49.07910018,1652307.119,312581.2301,-244853.8601,569934.1357
29922,2012,13.09533694,3,Grave,-71.62360063,49.09848835,1668311.721,321016.0514,-226896.0307,571266.7947
29923,2012,4.160304681,1,Léger,-71.78340101,49.09952206,1657381.887,316945.7126,-238492.412,571834.0467
29924,2012,0.909418619,1,Léger,-72.08894974,49.09959265,1636522.252,309041.475,-260666.0024,572974.1512
29925,2012,0.103076585,1,Léger,-71.84068312,49.10038814,1653438.119,315544.8456,-242643.8373,572188.9945
29926,2012,29.15229099,2,Modéré,-71.73361888,49.0970365,1660872.005,317986.1673,-234889.5659,571461.2718
29927,2012,2.346039497,1,Léger,-71.81028394,49.09958462,1655543.333,316252.1092,-240441.5499,571997.567
29928,2012,248.4414555,1,Léger,-68.59406906,49.08231833,1873452.749,403715.8536,-6838.035144,564529.1461
29929,2012,0.001126333,1,Léger,-71.80786054,49.10083203,1655659.158,316444.7466,-240259.2723,572127.3132
29930,2012,43.8882355,1,Léger,-72.08713186,49.09710066,1636744.089,308828.9901,-260547.899,572692.1196
29931,2012,0.012487128,1,Léger,-71.80792413,49.10111544,1655643.587,316472.5263,-240262.4384,572158.8539
29932,2012,761.7518495,3,Grave,-72.77624123,49.07938404,1590245.69,289501.0666,-310663.0649,573484.824
29933,2012,0.187510647,3,Grave,-71.67584622,49.10108454,1664648.466,319916.6061,-230675.886,571720.8337
29934,2012,5.657038286,3,Grave,-71.63370456,49.09986849,1667568.276,320894.2883,-227622.8101,571451.4565
29935,2012,0.011003855,1,Léger,-72.20958768,49.10129518,1628211.787,306122.6468,-269410.4711,573609.1095
29936,2012,69.76001799,2,Modéré,-68.34070659,49.09749391,1889682.5,412753.395,11574.83828,566216.8369
29937,2012,0.046563204,1,Léger,-71.80817972,49.10156493,1655608.339,316512.5569,-240278.6903,572209.3967
29938,2012,549.783743,3,Grave,-72.67238315,49.08702668,1596919.821,292901.4113,-302421.2058,573896.4818
29939,2012,5.571282285,3,Grave,-72.75930005,49.10071105,1590595.902,292152.469,-309293.314,575767.3353
29940,2012,4.438323616,3,Grave,-71.68048701,49.10089355,1664339.841,319775.3459,-231013.682,571714.6944
29941,2012,2.72332608,3,Grave,-71.87021643,49.10091377,1651402.665,314832.2081,-244784.6126,572347.6761
29942,2012,937.1788102,3,Grave,-71.6601106,49.07650617,1666701.528,317777.7017,-229653.4293,568952.7498
29943,2012,0.013996716,1,Léger,-69.15656651,49.10215686,1834920.051,389340.6716,-47703.25686,566938.7765
29944,2012,4.053597043,3,Grave,-71.67974627,49.10151958,1664365.368,319859.6956,-230956.8389,571781.5071
29945,2012,769.8459313,3,Grave,-71.69216628,49.07303607,1664654.05,316577.9498,-231998.6953,568672.451
29946,2012,5.030104219,2,Modéré,-72.65235433,49.10102964,1597915.655,294866.2748,-301534.129,575346.0909
29947,2012,5.447047114,1,Léger,-72.15680166,49.10116301,1631824.789,307461.622,-265580.9723,573397.1859
29948,2012,0.09961261,1,Léger,-72.18039315,49.10232829,1630166.999,306977.9723,-267286.2055,573613.7969
29949,2012,107.3272565,1,Léger,-68.22223968,49.09682825,1897609.071,416212.7543,20183.29284,566169.4894
29950,2012,150.0477308,3,Grave,-72.60992617,49.0902119,1601237.747,294804.1483,-298525.2914,573973.0915
29951,2012,95.06007879,3,Grave,-72.731822,49.09578331,1593004.972,292325.3726,-307304.1949,575496.6445
29952,2012,0.710444037,3,Grave,-71.67709134,49.10242912,1664510.032,320023.5581,-230759.6618,571873.4863
29953,2012,64.82584889,1,Léger,-72.16816586,49.09971145,1631104.858,307019.0871,-266413.8032,573279.0346
29954,2012,4.668549108,1,Léger,-71.80732008,49.09907168,1655668.675,316275.9765,-240297.6647,572014.5384
29955,2012,361.4312888,1,Léger,-68.93068743,49.09184795,1850510.58,394832.6778,-31298.87669,565673.3943
29956,2012,0.044429907,3,Grave,-71.67809131,49.10317524,1664412.158,320074.8217,-230828.5786,571959.1922
29957,2012,85.75008209,1,Léger,-71.82992894,49.09430626,1654412.654,315192.6788,-241894.5124,571480.2659
29958,2012,0.060256574,1,Léger,-68.72292682,49.1033883,1863898.057,402074.7744,-16196.66637,566881.4291
29959,2012,0.246997951,2,Modéré,-68.93290812,49.10349652,1849845.783,395955.7517,-31452.56722,566963.3133
29960,2012,23.55376639,1,Léger,-71.43781976,49.09948029,1680920.971,326010.1239,-213404.3572,570804.9101
29961,2012,0.796500271,1,Léger,-68.69157688,49.10325475,1865999.557,402980.3663,-13918.99329,566860.0536
29962,2012,0.039773797,2,Modéré,-71.4982316,49.10380806,1676635.66,324864.2196,-217770.0939,571465.396
29963,2012,141.2705615,2,Modéré,-71.50166824,49.09462371,1676770.353,323821.4575,-218062.2481,570460.4443
29964,2012,7.940743094,2,Modéré,-71.50075148,49.10229235,1676524.99,324640.669,-217960.0445,571305.4925
29965,2012,3.541027496,3,Grave,-71.67352095,49.10276686,1664739.856,320152.0479,-230498.8484,571899.3152
